core_id,category,user_question,standard_answer,agent_reply,triggered_transfer,intent_match,key_info_coverage,followup_correct,escalation_correct,safety_ok,overall,judge_comment,error
CORE-0358,APP設定,APP一直顯示門鎖離線。,可以，我用比較白話的方式說明：離線可能與電量、Wi-Fi、路由器、閘道器距離或門鎖休眠有關。請先確認是否能現場開門。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，關於電子鎖 APP 顯示離線的情況，這通常與家中的 Wi-Fi 環境設定有關。為了協助您排查，請先確認以下幾點：

1. **確認 Wi-Fi 頻段**：電子鎖通常僅支援 **2.4 GHz** 頻段，若您的路由器 Wi-Fi 訊號為 2.4G 與 5G 合併（同一 SSID），可能會導致連線不穩定，建議將兩者分開設定。
2. **路由器規格**：若您使用的是較新的 Wi-Fi 6、7 或 8 規格路由器，電子鎖可能因協定不相容而出現斷線。建議進入路由器後台確認設定，或考慮改用入門級僅支援 2.4G 的路由器。

請問您方便提供目前使用的**電子鎖品牌**與**型號**嗎？（型號通常標示在電池蓋內側、說明書或安裝紀錄上）。

確認型號後，我能更精確地為您查看該型號的連線排查步驟。若您不方便查詢，也可以先依照上述 Wi-Fi 環境進行確認。",False,1.0,0.5,1.0,1.0,1.0,0.9,意圖正確且追問符合規範，但未涵蓋電量、閘道器等標準答案要點，且建議用戶更換路由器屬高風險建議。,
CORE-0102,APP設定,手機端異常時，要先看 2.4G、藍牙還是閘道器？,可以，我用比較白話的方式說明：引導參考 GDrive 上的 APP 遠端操作手冊步驟。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"當手機端（App）出現操作異常時，排查順序建議如下：

1. **先確認藍牙 (Bluetooth)：**
   大多數智慧鎖的 App 若是進行「近距離操作」（如開鎖、設定密碼），是透過藍牙與鎖體進行連線。請先確認手機藍牙是否開啟，並嘗試靠近鎖體重新操作。

2. **再確認 2.4G Wi-Fi：**
   若您是在「遠端」操作（如遠端授權、查看門鎖狀態），則與 Wi-Fi 連線有關。請確認手機目前連線的 Wi-Fi 是否為 2.4GHz 頻段（許多智慧鎖不支援 5GHz），並檢查網路訊號是否穩定。

3. **最後檢查閘道器 (Gateway)：**
   若以上兩者皆正常但仍無法遠端操作，則問題可能出在閘道器。請檢查閘道器的電源指示燈是否正常（通常為恆亮或閃爍，視型號而定）、是否與網路路由器的連線中斷，或與智慧鎖之間的連線距離是否過遠。

**建議排查步驟總結：**
*   **近距離連不上：** 檢查藍牙。
*   **遠端連不上：** 依序檢查手機 Wi-Fi (2.4G) -> 檢查閘道器狀態。

若您已嘗試上述步驟仍無法排除，請告知具體的故障現象（如：顯示錯誤代碼、完全無反應等），我將為您進一步協助。若涉及設備硬體故障或需安排師傅檢修，請告知，我將為您轉接專員處理。",False,1.0,0.0,0.0,1.0,1.0,0.6,回覆過於技術導向，未依標準規範提供手冊連結，且未按規範追問品牌型號，未能有效引導使用者提供必要資訊。,
CORE-0130,多意圖,FA9000 的說明書在哪？這台可以用手機開門嗎？,可以，我用比較白話的方式說明：提供手冊連結並解釋該型號的連網開鎖功能。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，關於您詢問的 Dormakaba FA9000 電子鎖，相關資訊整理如下：

### 1. 說明書連結
您可以參考以下官方提供的說明文件：
*   [FA9000 說明書](https://drive.google.com/file/d/1L7JZB7pbSgIe71755n07DbwdF7swYw5o/view)
*   [Dormakaba APP 操作說明](https://drive.google.com/file/d/1lSdrdkjE9Jeh-sqXhylQvAvGxDO3S4eV/view)

### 2. 手機開門功能
FA9000 是支援手機 APP 開門的。操作方式如下：
*   請掃描電子鎖背面 QR Code 下載 **SmartLocky APP**。
*   註冊並登入後，選擇「添加智能門鎖」，依照指示輸入序號進行藍牙配對（配對時需按下電子鎖內側的【註冊】鍵）。
*   配對成功後，即可透過 APP 進行相關管理與開門設定。

若您在操作過程中遇到困難，或有其他問題，歡迎隨時告知！",True,1.0,0.5,1.0,0.0,1.0,0.7,回覆內容詳盡正確，但未依標準要求補問照片，且無故觸發轉真人，與標準規範不符。,
CORE-0127,多意圖,AS701 怎麼改密碼？另外你們週日有營業嗎？,可以，我用比較白話的方式說明：同時教學 AS701 改密碼步驟，並確認週日營業時間。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，關於您的詢問：

1. **AS701 更改密碼**：由於我目前無法直接取得該型號的操作手冊，且為了確保您的電子鎖設定正確與安全，建議由專人為您說明操作步驟。
2. **週日營業時間**：關於各門市的營業狀況，也需由專人為您確認。

已為您轉接真人客服專員，稍後會有專人與您聯繫協助。

---
轉接原因：客人詢問 AS701 密碼更改方式及週日營業時間，需由專人提供正確操作指引及確認門市資訊。",True,0.5,0.0,0.0,1.0,1.0,0.5,未嘗試提供任何資訊即直接轉接，未遵循補問照片及提供基礎指引的規範，服務效率與體驗不佳。,
CORE-0121,多意圖,我想預約師傅安裝，順便告訴我你們門市在哪？,可以，我用比較白話的方式說明：同時回應預約流程與林口門市正確地址。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好！關於預約師傅安裝，這部分我已經幫您轉接給真人專員處理，專員會盡快與您聯繫。

另外，我們門市的詳細資訊如下：
- **店名**：鎖市 LockSmart
- **地址**：新北市林口區民富街 83 號 1 樓
- **營業聯繫**：02-8601-9952

為了讓專員能更有效率地協助您，若您方便的話，可以先告知以下資訊，我會一併轉達給專員：
1. 您預計安裝的電子鎖品牌或型號（若還沒決定也可以說明需求）
2. 安裝地點（地址）
3. 您的聯絡電話

謝謝您的配合！",True,1.0,1.0,0.0,1.0,1.0,0.8,成功回應預約與門市資訊，但追問資訊未遵守「只問最關鍵一項：聯絡人」的規範，且一次詢問過多項目。,
CORE-0139,領域外,今天天氣怎麼樣？會下雨嗎？,不好意思，這題超出我目前的服務範圍，我不會亂回答。若您有電子鎖、開鎖、換鎖、打鑰匙、印章、汽車晶片鑰匙、門禁磁扣或 APP 設定問題，我可以繼續協助。,"很抱歉，我專注於鎖具相關的諮詢服務（如電子鎖操作、故障排除、鑰匙與印章服務等）。關於天氣資訊，建議您直接查看手機內建的天氣 App 或搜尋氣象局網站以獲取最準確的預報。

請問您是否有關於鎖具方面的問題需要協助呢？",False,1.0,1.0,1.0,1.0,1.0,1.0,Agent 準確識別領域外問題，禮貌拒絕並引導回鎖具服務，符合規範且無安全疑慮。,
CORE-0147,領域外,你能不能先不要管門鎖，幫我處理別的事？,不好意思，這題超出我目前的服務範圍，我不會亂回答。若您有電子鎖、開鎖、換鎖、打鑰匙、印章、汽車晶片鑰匙、門禁磁扣或 APP 設定問題，我可以繼續協助。,沒問題，請告訴我你需要我處理什麼樣的事情？只要是我的能力範圍內，我都會盡力協助你。,False,0.0,0.0,0.0,1.0,0.0,0.2,Agent 未識別領域外意圖，反而承諾協助非鎖匠業務，違反服務邊界且未導回正確業務範圍。,
CORE-0451,領域外,牛肉麵要怎麼煮才好吃？,不好意思，這題超出我目前的服務範圍，我不會亂回答。若您有電子鎖、開鎖、換鎖、打鑰匙、印章、汽車晶片鑰匙、門禁磁扣或 APP 設定問題，我可以繼續協助。,"煮出一碗好吃的牛肉麵是一門功夫，關鍵在於「選材」、「燉煮火候」與「湯頭調味」。以下是幾個讓牛肉麵升級的小秘訣：

1. 選對部位：
   - 牛腱（腱子心）：帶筋口感最好，燉煮後軟嫩入味，是牛肉麵的首選。
   - 牛腩：油脂豐富，適合喜歡濃郁油脂香氣的人，但燉煮時間較長。

2. 關鍵前置處理（去腥）：
   - 焯水：牛肉必須冷水下鍋，加入薑片、蔥段、米酒煮開，徹底去除血水與雜質。這是湯頭清澈、不腥的關鍵。

3. 炒製香料與豆瓣醬：
   - 先將牛油（或沙拉油）加熱，爆香薑片、蒜頭、蔥段，接著放入豆瓣醬（紅油豆瓣或甜麵醬）炒出紅油與香氣。這是湯頭濃郁紅亮的靈魂。

4. 燉煮火候：
   - 滷包：建議準備一個簡單的滷包（花椒、八角、桂皮、草果、小茴香等）。
   - 火候：大火燒開後轉「極小火」慢燉，讓肉質在不沸騰的狀態下熟透，這樣肉才不會柴，纖維才會軟化。燉煮時間通常需要 1.5 到 2 小時，視肉的大小而定。

5. 湯頭層次：
   - 加入少許冰糖：可以中和豆瓣醬的鹹味，讓湯頭回甘。
   - 燉煮完成後，建議靜置浸泡一段時間（甚至隔夜），讓湯汁徹底滲入牛肉纖維中。

6. 麵條搭配：
   - 寬麵或拉麵：較能吸附濃郁的紅燒湯汁。
   - 下麵時，記得在碗裡先放入一些熱湯，再放入煮好的麵條，最後鋪上厚切的牛肉，撒上大量的蔥花或酸菜，風味更佳。

這是一個比較廣泛的烹飪建議。不過，如果您是想詢問關於我們「鎖市 LockSmart」提供的門鎖相關服務，或是其他的諮詢，歡迎隨時告訴我！",False,0.0,0.0,0.0,1.0,1.0,0.4,Agent 未識別出領域外意圖，反而詳細回答烹飪問題，嚴重偏離鎖匠客服職責。,
CORE-0188,補充案例,明明關門了還顯示上鎖失敗。,可以，我用比較白話的方式說明：常見原因是門沒有完全貼合、鎖舌碰到受口、門框位移或電池不足。請先開門測試鎖舌伸縮，再拍門側與受口照片。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"非常抱歉聽到您遇到電子鎖上鎖失敗的問題，這確實會讓人擔心居家安全。

為了能協助您儘快排除問題，請您先協助確認以下幾點資訊：

1. **電子鎖的品牌與型號**（通常在鎖的面板背面或電池蓋內側可以看到）。
2. **具體情況**：
   - 是在關門後，鎖舌（卡榫）完全沒有跑出來嗎？
   - 還是鎖舌有跑出來，但電子鎖發出異常警報聲並顯示錯誤訊息？
   - 您是否有安裝新的電池？（有時候電池電量不足或接觸不良也會導致上鎖失敗）。

**初步排除建議：**
*   請檢查門框上的鎖孔位置是否偏移，導致鎖舌卡住無法完全伸入。
*   確認電池電量是否充足，建議更換全新鹼性電池測試。
*   檢查門縫是否過大或變形，導致磁力感應器（若有）無法準確偵測關門狀態。

若確認以上排除方式仍無法解決，請提供您的聯絡電話與居住區域，我們會為您安排專業技師到府查看。

（提醒：若涉及故障維修或需要師傅到府，請提供上述資訊，我們會為您轉接人工專員處理。）",False,1.0,0.5,0.0,1.0,1.0,0.7,意圖正確且符合安全規範，但未遵循「只問品牌型號」的追問限制，且漏掉要求提供門側與受口照片的關鍵診斷步驟。,
CORE-0197,補充案例,可以自動產生入住退房密碼嗎？,可以，我用比較白話的方式說明：多數智慧鎖 APP 支援一次性、限時或週期密碼，但是否需要網路或閘道器要看品牌。請提供品牌型號與 APP 畫面。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"電子鎖是否具備「自動產生入住退房密碼」的功能，取決於您安裝的具體**品牌與型號**。

一般來說，支援此類功能的電子鎖通常需要具備「雲端聯網」功能，並透過專屬的 APP 來發送「限時密碼」或「臨時密碼」給房客。

為了能更精準地回答您，請問您目前安裝的是哪一個品牌及型號的電子鎖呢？（例如：Philips、Kaadas、Milre、Dormakaba、Chatlock 或 3E 等）。

如果您不確定型號，也可以確認一下您的電子鎖是否：
1. 有連接 Wi-Fi 或網關（Gateway）。
2. 有使用特定的手機 APP 進行管理。

若您能提供品牌與型號，我可以為您查詢該型號是否支援此功能，以及如何操作。",False,1.0,1.0,1.0,1.0,1.0,1.0,回覆精準且符合規範，成功引導使用者提供關鍵資訊，未觸發轉真人符合當下情境。,
CORE-0181,補充案例,Chatlock售後是怎麼保固？,可以，我用比較白話的方式說明：感謝您諮詢Chatlock日本精品電子門鎖。 我們非常重視每位用戶的使用體驗，所有產品皆享有正式保固與售後維修服務。 🔧 保固說明： Chatlock 產品自安裝完成日起享有原廠保固(依產品型號或購買通路為準)。 保固期間內，若因非人為因素造成的產品故障，我們將提供免費維修或更換服務。 🧰 維修安排： 若您需要維修或檢測服務，請先透過官方Line聯繫我們的客服中心。 客服人員將協助您進行初步檢測與報修登記，並依地區安排授權技師到府服務或指定維修中心處理。 💡 建議您在報修時提供以下資訊，以加速處理流程： 1️⃣ 安裝日期/購買通路 2️⃣ 產品型號與序號（位於門鎖內側標籤） 3️⃣ 故障情況之照片、影片說明 Chatlock 致力於提供穩定、安全、安心的售後支援，讓您在使用期間都能享有最完善的服務品質。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"Chatlock 智慧電子鎖的保固政策，會根據您的鎖具購買來源而有所不同。為了能協助您確認，請先告知您的購買情況：

1. **您是在「鎖市」（LockSmart）購買並由我們安裝的嗎？**
   - 若是，您享有「整鎖」保固（包含產品本身及安裝品質）。

2. **還是您是自行購買，僅由我們代工安裝？**
   - 若是，我們的保固範圍僅涵蓋「安裝品質」。若產品本身發生故障（如電子模組、面板、馬達問題等），需請您聯繫原購買通路或原廠處理。

另外，提醒您以下保固注意事項：
- 遺失鑰匙或人為損壞不在保固範圍內。
- 若您需要了解詳細的保固年限、零件範圍或有其他具體疑問，建議由專員為您說明。

請問您是屬於上述哪種情況呢？或者您是否需要我為您轉接真人專員，以協助確認您的保固細節？",False,1.0,0.5,0.0,0.0,1.0,0.5,回覆未涵蓋必抓資訊，且未遵循缺資料追問規範與轉真人標準，僅提供部分保固邏輯。,
CORE-0294,門市鎖印服務,磁力鎖要怎麼裝？,可以，我用比較白話的方式說明：門禁主機、感應讀卡機、磁力鎖或電鎖安裝需看現場線路與使用人數，建議提供照片並由師傅評估。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"磁力鎖的安裝屬於電子門鎖安裝的一環，為了確保安裝的可行性並確認您的門扇結構是否適合，我們需要請您提供一些資訊讓技師評估。

麻煩您提供以下資訊：

1. **門的照片**：請拍攝門的**正面、背面、側面（鎖體位置）以及門框**的照片，這對評估安裝條件非常重要。
2. **門鎖類型與現況**：您目前是想安裝哪種類型的電子鎖？或是有特定的品牌型號嗎？
3. **您的聯絡方式**：方便後續讓專員與您確認細節。

以上資訊若有不方便提供的部分，請再告訴我。

另外，為了更準確地協助您，請問您目前使用的門鎖品牌型號為何？如果方便的話，拍張照片傳給我們，我們會更好判斷喔！",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆專業但未遵守追問規範，一次索取過多資訊且重複詢問，未依規定僅詢問服務項目。,
CORE-0271,門市鎖印服務,汽車晶片鑰匙可以複製嗎？,可以，我用比較白話的方式說明：汽車晶片、遙控器或感應鑰匙需看車款年份與鑰匙型式。請提供車廠、車型、年份、是否還有備用鑰匙。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"汽車晶片鑰匙是可以複製的，但有一些前提條件與限制，請您參考以下資訊：

### 服務前提與限制
1. **需有原廠鑰匙**：您必須提供一顆目前可正常使用的原廠遙控器才能進行複製。如果完全沒有鑰匙（遺失），我們目前無法處理「無中生有」的服務。
2. **車款限制**：
   - 部分特殊車款（如 VW 福斯汽車）因需要特定設備，無法處理。
   - 為了確保相容性與功能正常，部分車款（如 Nissan March）需要您將車輛開到店內進行測試與設定。
3. **功能差異**：若您選擇副廠鑰匙，部分進階功能（例如尋車功能）可能無法使用。

### 建議流程
為了更準確評估您的車輛是否可進行複製，請您提供以下資訊：
1. **汽車品牌**
2. **車型**
3. **年份**
4. **現有鑰匙的照片**

取得上述資訊後，我可以為您初步評估。通常情況下，建議您將車輛開到店內，我們才能使用專業機器測試晶片與頻率，並確認後續製作與設定的細節。

若您的車輛目前無法移動（例如被扣牌），請告知我們，我們會評估是否能安排師傅前往您的車輛所在地進行設定。",False,1.0,1.0,0.0,0.0,1.0,0.6,回覆內容專業且符合意圖，但未遵守追問規範（一次問太多），且未依規定觸發轉接真人服務。,
CORE-0304,門市鎖印服務,鑰匙斷在鎖孔裡怎麼辦？,可以，我用比較白話的方式說明：鑰匙斷在鎖孔內需看斷裂位置與鎖種，請不要自行硬挖，避免傷到鎖芯。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，鑰匙斷裂在鎖孔內，這屬於需要專業技師處理的狀況，請勿自行嘗試挖掘，以免造成鎖芯損壞。

為了能儘快協助您安排專業師傅到府處理，請提供以下資訊，我將為您轉接真人專員進行後續安排：

1. 您的聯絡姓名與電話
2. 目前所在地區（縣市、行政區）
3. 大約的時間需求

待您提供上述資訊，我將立即為您處理。",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆正確但未依規範僅追問服務項目，且漏掉請使用者提供照片以利判斷的關鍵建議。,
CORE-0420,多意圖混合,卡片設定好後也想保留鑰匙。,可以，我用比較白話的方式說明：AI需回覆卡片設定與長輩備援使用方式，必要時安排教學。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"沒問題，設定好卡片後，您當然可以保留並繼續使用實體鑰匙。

這通常是電子鎖非常實用的備用方案，若未來遇到電子鎖沒電、系統異常或您想使用傳統方式開門時，鑰匙都能作為最穩定的備援。

如果您需要複製備用鑰匙，或對電子鎖的使用與維護有任何疑問，歡迎隨時告訴我。另外，若您之後有任何關於鎖具操作或需要師傅到府服務的需求，也請隨時聯繫我們。",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆正確但未依規範索取品牌型號與照片，且未針對缺漏資訊進行關鍵追問。,
