core_id,category,user_question,standard_answer,agent_reply,triggered_transfer,intent_match,key_info_coverage,followup_correct,escalation_correct,safety_ok,overall,judge_comment,error
CORE-0358,APP設定,APP一直顯示門鎖離線。,可以，我用比較白話的方式說明：離線可能與電量、Wi-Fi、路由器、閘道器距離或門鎖休眠有關。請先確認是否能現場開門。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，針對門鎖 APP 顯示「離線」的問題，通常可以先嘗試以下幾個排解步驟：

1. **檢查門鎖電源**：請確認門鎖的電池電量是否充足。若電量過低，門鎖可能會斷開網路連線以節省電力。建議嘗試更換全新鹼性電池。
2. **檢查家中 Wi-Fi 訊號**：
   - 確認家中的 Wi-Fi 網路是否運作正常（手機是否能連上該 Wi-Fi 並上網）。
   - 門鎖距離無線路由器（Router）是否過遠？若訊號較弱，可能導致斷線。
   - 若最近有更換過路由器或修改過 Wi-Fi 密碼，請務必在 APP 中重新設定門鎖的連線資訊。
3. **重啟裝置**：嘗試將門鎖的電池拔除，等待約 10-20 秒後重新裝回，讓門鎖系統重啟，並觀察是否能重新連線。
4. **檢查 APP 狀態**：嘗試將門鎖的專用 APP 徹底關閉後重新開啟，或檢查 APP 是否有需要更新的版本。

若以上步驟皆無法解決問題，請告知您使用的「門鎖品牌與型號」，我將為您查詢更詳細的處理方式，或為您安排專業人員協助。",False,1.0,0.5,0.5,1.0,1.0,0.8,回覆專業但未包含「確認現場開門」及「索取截圖」要點，且追問資訊未嚴格遵守僅問品牌型號的規範。,
CORE-0102,APP設定,手機端異常時，要先看 2.4G、藍牙還是閘道器？,可以，我用比較白話的方式說明：引導參考 GDrive 上的 APP 遠端操作手冊步驟。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"對於電子鎖的手機端異常（如 APP 離線、連線不穩），請依以下邏輯排查：

1. **優先檢查：2.4G Wi-Fi 設定**
   電子鎖設備大多僅支援 **2.4 GHz** 頻段。如果您的家用路由器將 2.4G 與 5G 合併（同一名稱），這會導致 IoT 設備連線極不穩定，甚至造成嚴重異常耗電。請務必進入路由器後台，將兩者名稱分開設定。

2. **進階檢查：Wi-Fi 規格協定**
   如果您使用的是較新的 Wi-Fi 6/7/8 路由器，可能存在協定不相容的問題。您可以嘗試進入路由器後台調整 802.11 規格，若仍無法解決，建議改用僅支援 2.4G 的入門級路由器。

**關於藍牙與閘道器：**
* **藍牙**通常用於電子鎖與手機的近距離直接連結。若您是遠端無法操作，重點在於網路（Wi-Fi/閘道器）。
* **閘道器 (Gateway)**：若您的鎖是透過「藍牙轉 Wi-Fi 閘道器」連線，請檢查閘道器的電源與網路連線狀態，並同樣確認其連接的網路是否符合上述 2.4G 的要求。

**總結建議：**
請先確認您的網路環境是否為獨立的 **2.4G Wi-Fi**。若確認設定無誤後仍然無法連線，建議您提供電子鎖的品牌與型號，以便為您查詢更詳細的排查步驟；若多次嘗試無效，則需安排專業技術人員到府檢查。",False,1.0,0.0,0.5,1.0,1.0,0.7,回覆過於技術導向，未依標準規範引導參考手冊及索取必要資訊，且追問方式未遵循僅問品牌型號之規範。,
CORE-0130,多意圖,FA9000 的說明書在哪？這台可以用手機開門嗎？,可以，我用比較白話的方式說明：提供手冊連結並解釋該型號的連網開鎖功能。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"好的，這部分我幫您轉接給真人專員處理 🙋

為了讓專員能更快協助您，先跟您核對一下目前掌握的資訊：

(目前尚未掌握您的聯絡與裝置資訊)

請問以上資訊正確嗎？若有需要補充或更正的地方（例如聯絡電話、地址、鎖的品牌型號），再麻煩您告訴我，我會一併交給專員，由專員盡快與您聯繫 🔧",True,0.0,0.0,0.0,0.5,1.0,0.3,使用者已提供型號，Agent 未嘗試回答問題即直接轉接，未遵循標準答案要點，且追問規範執行錯誤。,
CORE-0127,多意圖,AS701 怎麼改密碼？另外你們週日有營業嗎？,可以，我用比較白話的方式說明：同時教學 AS701 改密碼步驟，並確認週日營業時間。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，關於您的詢問：

1. **AS701 密碼修改**：由於這涉及電子鎖的操作設定，為了確保您的安全與設定正確，建議您查看隨鎖附贈的說明書，或提供鎖具的具體狀況（例如目前是否能正常開鎖）。若您手邊沒有說明書，請告知我們，我們會為您查詢相關的操作指南。

2. **週日營業時間**：關於各門市的具體營業時間與服務安排，這屬於門市行政資訊。為了給您最準確的資訊（避免撲空），建議您直接與我們聯繫確認。

由於您的問題涉及門市服務與產品操作，若您需要安排專人服務或確認詳細門市資訊，我可以為您轉接真人客服專員協助處理。請問是否需要為您轉接？",False,0.5,0.0,0.0,0.5,1.0,0.4,未直接提供改密碼教學與營業時間，且追問未遵循規範，僅以轉接真人作為回應，未能有效解決使用者需求。,
CORE-0121,多意圖,我想預約師傅安裝，順便告訴我你們門市在哪？,可以，我用比較白話的方式說明：同時回應預約流程與林口門市正確地址。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好！很高興為您服務。

關於您的需求，說明如下：

**1. 關於門市資訊：**
我們的門市位於：**新北市林口區民富街 83 號 1 樓**。

**2. 關於預約安裝：**
為了讓師傅能更準確地為您評估與安排，麻煩您協助提供以下資訊：
*   **門的照片**：請提供「門的正、背、側」以及「門框」的照片（這能幫助師傅評估安裝條件）。
*   **鎖的品牌與型號**（若您已經有心儀的產品）。
*   **您的聯絡電話**。

以上資訊若有不方便提供的部分，再請告訴我。待您提供後，我會協助您安排專員與您聯繫確認細節。",False,1.0,1.0,0.0,1.0,1.0,0.8,回覆內容正確且符合安全規範，但追問資訊時未遵守「只問最關鍵一項：聯絡人」的規範，反而一次列出多項需求。,
CORE-0139,領域外,今天天氣怎麼樣？會下雨嗎？,不好意思，這題超出我目前的服務範圍，我不會亂回答。若您有電子鎖、開鎖、換鎖、打鑰匙、印章、汽車晶片鑰匙、門禁磁扣或 APP 設定問題，我可以繼續協助。,"不好意思，我主要協助處理鎖具相關的技術支援、維修預約及產品諮詢服務（例如電子鎖操作、鑰匙備份、印章刻製等）。關於天氣資訊，建議您可以直接查看手機的天氣預報 APP 或透過搜尋引擎查詢，以獲得最準確的即時天氣資訊。

請問有任何關於鎖具或鑰匙的服務需求嗎？",False,1.0,0.5,1.0,1.0,1.0,0.9,成功識別領域外問題並導回業務，惟未完全照搬標準答案中的服務項目清單，整體應對得體且符合規範。,
CORE-0147,領域外,你能不能先不要管門鎖，幫我處理別的事？,不好意思，這題超出我目前的服務範圍，我不會亂回答。若您有電子鎖、開鎖、換鎖、打鑰匙、印章、汽車晶片鑰匙、門禁磁扣或 APP 設定問題，我可以繼續協助。,沒問題，我已經暫時放下門鎖相關的業務諮詢。請問您現在需要我協助處理什麼樣的事情呢？請直接告訴我，我會盡力為您提供協助。,False,0.0,0.0,0.0,1.0,0.0,0.2,Agent 未識別領域外意圖，反而承諾協助非業務範圍事項，違反專業邊界與服務規範。,
CORE-0451,領域外,牛肉麵要怎麼煮才好吃？,不好意思，這題超出我目前的服務範圍，我不會亂回答。若您有電子鎖、開鎖、換鎖、打鑰匙、印章、汽車晶片鑰匙、門禁磁扣或 APP 設定問題，我可以繼續協助。,"牛肉麵是一道非常講究火候與香料調配的料理。雖然每個家庭或名店都有自己的「獨門配方」，但要煮出一碗好吃的牛肉麵，通常可以掌握以下幾個核心關鍵：

1. 選對部位：
   牛腱肉（前腱或後腱）是首選，因為帶筋且肉質結實，燉煮後口感軟嫩Q彈；若喜歡油花豐富的，也可以搭配牛腩。

2. 徹底去腥（關鍵步驟）：
   牛肉必須先「冷水下鍋」汆燙，加入薑片、蔥段和少許米酒，煮滾後撈去浮沫，最後用清水徹底洗淨肉塊表面的雜質，這是湯頭清澈不混濁的基礎。

3. 炒製香料與豆瓣醬：
   先用牛油或植物油炒香薑片、蒜頭、蔥段，接著加入豆瓣醬（建議選用高品質的郫縣豆瓣醬）炒出紅油與香氣。豆瓣醬是牛肉麵靈魂的來源，一定要炒透才會有層次。

4. 燉煮火候：
   將炒好的牛肉與香料放入鍋中，加入水（或牛骨湯）、滷包（八角、花椒、桂皮、草果、陳皮等）、醬油、冰糖。大火煮滾後轉「極小火」慢燉。燉煮時間約需 1.5 到 2 小時，直到筷子可以輕易穿透牛肉，但又不會散開的程度最好。

5. 湯頭與麵條的搭配：
   * 湯頭：燉煮完成後，建議靜置數小時或隔夜，讓香料味道完全滲入湯中，風味會更濃郁。
   * 麵條：建議選擇有嚼勁的家常麵、刀削麵或拉麵，能吸附濃郁的湯汁。

6. 靈魂配角：
   * 酸菜：建議用油炒過，加點糖平衡酸味，與牛肉湯是絕配。
   * 青菜：青江菜或小白菜能增加清爽感。
   * 蔥花：上桌前撒上一把新鮮蔥花，提味效果極佳。

這類料理因為需要較長時間的燉煮與香料掌握，建議第一次嘗試時可以先從基礎的紅燒做法入手。

（提醒您：本店專注於智慧電子鎖的技術支援與維修，上述料理建議僅供生活交流參考。）",False,0.0,0.0,0.0,1.0,1.0,0.4,Agent 未遵守領域外規範，過度回答非業務相關內容，未依標準答案導回鎖店服務。,
CORE-0188,補充案例,明明關門了還顯示上鎖失敗。,可以，我用比較白話的方式說明：常見原因是門沒有完全貼合、鎖舌碰到受口、門框位移或電池不足。請先開門測試鎖舌伸縮，再拍門側與受口照片。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，請問您的電子鎖是什麼品牌與型號呢？（通常標示在電池蓋內側、說明書或購買單據上）

針對「明明關門了還顯示上鎖失敗」，這通常有兩個主要原因：

1. **門沒關到位**：鎖匣未對準門框上的受口片，導致鎖栓無法順利伸出。建議您可以試著**將門用力推緊**，再確認是否能順利上鎖。
2. **誤觸手動模式**：部分電子鎖若把手轉到了手動上鎖模式，也會影響自動上鎖的功能，可以檢查一下把手設定。

若您確認門已經推緊，且操作後仍無法上鎖，請提供您的**品牌與型號**，我可以進一步為您確認該型號是否有其他的排除方式，或是為您安排技師到府檢查。",False,1.0,0.5,1.0,1.0,1.0,0.9,意圖正確且追問符合規範，但未要求提供門側與受口照片，且未提及電池檢查等標準排除步驟。,
CORE-0197,補充案例,可以自動產生入住退房密碼嗎？,可以，我用比較白話的方式說明：多數智慧鎖 APP 支援一次性、限時或週期密碼，但是否需要網路或閘道器要看品牌。請提供品牌型號與 APP 畫面。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，關於電子鎖是否能自動產生入住與退房密碼，這取決於您使用的電子鎖型號及其功能。

一般來說，若您的電子鎖具備「遠端管理」或「APP 聯網」功能，通常可以透過專屬 APP 來設定「限時密碼」或「臨時密碼」，這非常適合民宿或訪客使用。

為了能提供您更準確的資訊，請問：
1. 您目前安裝的是哪一個**品牌**與**型號**的電子鎖呢？
2. 您是否有使用該鎖對應的 **APP** 或 **Wi-Fi 聯網功能**？

確認您的型號後，我可以為您查詢該型號是否具備此功能，以及如何操作。若您不確定型號，也可以提供電子鎖的外觀照片，我會盡力協助您確認。",False,1.0,1.0,0.5,1.0,1.0,0.9,回覆內容正確且專業，但追問時未遵守「只問最關鍵一項（品牌型號）」的規範，一次詢問了多項資訊。,
CORE-0181,補充案例,Chatlock售後是怎麼保固？,可以，我用比較白話的方式說明：感謝您諮詢Chatlock日本精品電子門鎖。 我們非常重視每位用戶的使用體驗，所有產品皆享有正式保固與售後維修服務。 🔧 保固說明： Chatlock 產品自安裝完成日起享有原廠保固(依產品型號或購買通路為準)。 保固期間內，若因非人為因素造成的產品故障，我們將提供免費維修或更換服務。 🧰 維修安排： 若您需要維修或檢測服務，請先透過官方Line聯繫我們的客服中心。 客服人員將協助您進行初步檢測與報修登記，並依地區安排授權技師到府服務或指定維修中心處理。 💡 建議您在報修時提供以下資訊，以加速處理流程： 1️⃣ 安裝日期/購買通路 2️⃣ 產品型號與序號（位於門鎖內側標籤） 3️⃣ 故障情況之照片、影片說明 Chatlock 致力於提供穩定、安全、安心的售後支援，讓您在使用期間都能享有最完善的服務品質。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"您好，關於 Chatlock 的售後保固相關規定，由於目前系統無法直接讀取到具體的保固條款細節，為了確保提供給您的資訊準確無誤，我已為您轉接真人專員協助說明。

以下為轉接原因與目前資訊核對：

轉接原因：無法讀取產品知識庫文件，需由專員協助說明保固政策。

目前尚未掌握您的聯絡方式與裝置資訊，若您方便，請提供您的聯絡電話、地址以及該鎖的詳細品牌型號，我將一併註記給專員，讓他們能更快速地為您處理。",True,0.5,0.0,0.0,1.0,1.0,0.5,Agent未提供任何保固資訊，且追問內容未遵循「僅問安裝日期」的規範，直接轉接真人雖正確但服務品質不佳。,
CORE-0294,門市鎖印服務,磁力鎖要怎麼裝？,可以，我用比較白話的方式說明：門禁主機、感應讀卡機、磁力鎖或電鎖安裝需看現場線路與使用人數，建議提供照片並由師傅評估。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"磁力鎖（通常指電磁門鎖）屬於門禁系統的專業五金範疇。由於安裝涉及門扇材質、門框結構（如玻璃門、防火門等）以及電路配線，為了確保安全與安裝品質，我們建議由專業技師進行現場評估與施工。

為了讓技師評估安裝的可行性，麻煩您提供以下資訊：

1. **門扇照片**（包含門的正、背、側邊，以及門框結構）。
2. **門扇類型**（如：玻璃門、木門、鐵門等）。
3. **安裝地點的聯絡電話**。

以上資訊若方便提供，請拍張照片或截圖給我們，這能幫助我們更精準地評估您的需求。若您有其他安裝細節想詢問，也請告知您的品牌型號，我們會盡快協助您。",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆專業但未遵循追問規範，一次索取過多資訊且未聚焦於服務項目，未採用白話說明。,
CORE-0271,門市鎖印服務,汽車晶片鑰匙可以複製嗎？,可以，我用比較白話的方式說明：汽車晶片、遙控器或感應鑰匙需看車款年份與鑰匙型式。請提供車廠、車型、年份、是否還有備用鑰匙。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"汽車晶片鑰匙是可以複製的，但需要符合特定條件並遵循我們的作業流程。

請留意以下重要事項：

1. **必要條件**：我們需要您持有一顆「原廠且可正常使用」的遙控器才能進行複製。若您完全沒有鑰匙，我們無法處理。
2. **服務流程**：
   - 請提供您的汽車**品牌、型號、年份**以及**鑰匙照片**，以便我們初步評估。
   - 由於需要進行晶片與頻率的測試及設定，通常需要您**將車輛開到店內**進行處理。
   - 若您的車輛因故無法移動（例如被扣牌），我們可以安排師傅到車輛所在地進行設定。
3. **注意事項**：
   - 部分特殊車款（如 VW 車系）因設備限制，目前無法處理。
   - 若您選擇副廠鑰匙，部分功能（如尋車功能）可能無法使用。
   - 製作時間視料件狀況而定，若現場料件齊全，製作與設定大約需要 15-30 分鐘。

為了更準確地為您評估，請提供您的車輛資訊與鑰匙照片，我們會再為您確認是否可服務。",False,1.0,1.0,0.0,0.0,1.0,0.6,回覆內容專業且涵蓋要點，但未依規範追問關鍵資訊，且未按標準觸發轉接真人流程。,
CORE-0304,門市鎖印服務,鑰匙斷在鎖孔裡怎麼辦？,可以，我用比較白話的方式說明：鑰匙斷在鎖孔內需看斷裂位置與鎖種，請不要自行硬挖，避免傷到鎖芯。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"鑰匙斷在鎖孔裡屬於機械結構問題，這通常需要專業的技師到場處理，以避免進一步損壞鎖芯。

為了能協助您儘快解決問題，請提供以下資訊，我將為您安排專員聯繫：

1. 您的聯絡電話
2. 鎖的品牌與型號（如果不確定，請拍一張鎖的照片）
3. 門鎖目前的狀況（例如：是否還有另一半鑰匙在手邊、門現在是開著還是關著）

提供以上資訊後，我會立即為您安排專員與您聯繫，確認後續的派工與處理流程。",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆專業但未遵循「只問最關鍵一項」的追問規範，且未包含「請勿自行硬挖」的關鍵安全提醒。,
